clearing_s,clears,enroute_measures,failures,fallbacks,measurement_s,measures,move_m,movement_s,noise,route_end,scenario,seconds_per_source,seed,source_count,stations,success,switching_s,time_accounting_residual_s,total_time_s,variant,wall_s
72.0,16,9,4,1,1440.0,288,22064.06280043547,4412.812560087095,legacy,False,random,515.9843800072575,2007525814,12,21,True,267.0,-4.547473508864641e-12,6191.812560087091,clear_enroute,1.3690380999905756
66.0,14,8,2,0,1435.0,287,22151.725952886994,4430.345190577399,legacy,False,random,516.5287658814497,2007525814,12,21,True,267.0,-3.637978807091713e-12,6198.345190577395,clear_once,1.2915772999986075
62.0,14,,4,1,1405.0,281,20055.118118923667,4011.0236237847325,legacy,False,random,574.0023623784732,2007525815,10,21,True,262.0,-9.094947017729282e-13,5740.023623784732,baseline,3.6704306000028737
50.0,10,0,0,0,1410.0,282,19901.06740889349,3980.213481778697,legacy,False,random,570.1213481778698,2007525815,10,21,True,261.0,0.0,5701.213481778697,joint,0.5924142000003485
50.0,10,8,0,0,1440.0,288,19876.25231941368,3975.2504638827377,legacy,False,random,573.1250463882736,2007525815,10,21,True,266.0,-1.8189894035458565e-12,5731.250463882736,clear_enroute,1.0816892000002554
50.0,10,5,0,0,1430.0,286,19891.75655538744,3978.3513110774875,legacy,False,random,572.2351311077488,2007525815,10,21,True,264.0,0.0,5722.3513110774875,clear_once,0.8923515999922529
86.0,20,,7,1,1190.0,238,22632.243890699352,4526.44877813987,legacy,False,random,463.26529062614395,2007525816,13,21,True,220.0,9.094947017729282e-13,6022.448778139871,baseline,4.912031800005934
74.0,16,0,3,0,1195.0,239,21775.418500351,4355.083700070199,legacy,False,random,449.621823082323,2007525816,13,21,True,221.0,0.0,5845.083700070199,joint,0.9643929000012577
83.0,19,12,6,2,1295.0,259,20970.75707113595,4194.151414227191,legacy,False,random,447.0885703251686,2007525816,13,21,True,240.0,9.094947017729282e-13,5812.151414227192,clear_enroute,2.1809348999959184
77.0,17,7,4,1,1250.0,250,20932.559765469996,4186.511953094,legacy,False,random,441.9624579303077,2007525816,13,21,True,232.0,0.0,5745.511953094,clear_once,1.857479999991483
65.0,13,,0,0,1045.0,209,20928.47105081355,4185.69421016271,legacy,False,random,421.97647770482376,2007525817,13,21,True,190.0,-9.094947017729282e-13,5485.694210162709,baseline,5.733323399996152
65.0,13,0,0,0,1120.0,224,20756.94576177294,4151.389152354589,legacy,False,random,426.183780950353,2007525817,13,21,True,204.0,0.0,5540.389152354589,joint,0.8708688000042457
68.0,14,13,1,0,1205.0,241,20725.057811705647,4145.011562341128,legacy,False,random,433.61627402624066,2007525817,13,21,True,219.0,0.0,5637.011562341128,clear_enroute,1.886136599991005
68.0,14,6,1,0,1140.0,228,20715.080362150253,4143.01607243005,legacy,False,random,427.69354403308085,2007525817,13,21,True,209.0,9.094947017729282e-13,5560.016072430051,clear_once,1.5025508999970043
80.0,18,,5,0,1155.0,231,21845.35353588538,4369.070707177075,legacy,False,random,447.5439005520826,2007525818,13,21,True,214.0,-9.094947017729282e-13,5818.070707177074,baseline,6.0887833000015235
77.0,17,0,4,0,1170.0,234,19704.05478587238,3940.8109571744762,legacy,False,random,415.8316120903441,2007525818,13,21,True,218.0,-2.7284841053187847e-12,5405.8109571744735,joint,0.8235798999958206
77.0,17,13,4,0,1250.0,250,22210.33356581204,4442.066713162408,legacy,False,random,461.5435933201852,2007525818,13,21,True,231.0,0.0,6000.066713162408,clear_enroute,2.0235264000075404
77.0,17,8,4,0,1235.0,247,21598.946308644452,4319.789261728889,legacy,False,random,451.13763551760684,2007525818,13,21,True,233.0,0.0,5864.789261728889,clear_once,1.4966746999998577
58.0,12,,1,0,1315.0,263,22515.26615364661,4503.0532307293215,legacy,False,random,556.2775664299382,2007525819,11,21,True,243.0,-9.094947017729282e-13,6119.053230729321,baseline,3.906070400000317
64.0,14,0,3,0,1350.0,270,22008.215844897484,4401.643168979496,legacy,False,random,551.6948335435904,2007525819,11,21,True,253.0,-9.094947017729282e-13,6068.643168979495,joint,0.6662306999933207
61.0,13,12,2,0,1415.0,283,21319.53050157593,4263.9061003151855,legacy,False,random,545.8096454831988,2007525819,11,21,True,264.0,9.094947017729282e-13,6003.906100315186,clear_enroute,1.494535599995288
61.0,13,7,2,0,1385.0,277,21294.512386114686,4258.902477222938,legacy,False,random,542.0820433839034,2007525819,11,21,True,258.0,0.0,5962.902477222938,clear_once,1.1958319000113988
78.0,16,,1,0,950.0,190,25132.44078293036,5026.488156586071,legacy,False,random,415.09921043907144,2007525820,15,21,True,172.0,0.0,6226.488156586071,baseline,6.125454599998193
78.0,16,0,1,0,1045.0,209,24227.150708135232,4845.430141627046,legacy,False,random,410.49534277513635,2007525820,15,21,True,189.0,-9.094947017729282e-13,6157.4301416270455,joint,1.287433300007251
87.0,19,11,4,1,1095.0,219,21860.168646205217,4372.033729241042,legacy,False,random,383.2689152827361,2007525820,15,21,True,195.0,-9.094947017729282e-13,5749.033729241041,clear_enroute,2.1327692000049865
84.0,18,7,3,1,1050.0,210,22105.155425553425,4421.031085110683,legacy,False,random,382.73540567404547,2007525820,15,21,True,186.0,-9.094947017729282e-13,5741.031085110682,clear_once,1.787297100003343
71.0,15,,2,0,1085.0,217,20733.969759974178,4146.793951994835,legacy,False,random,423.137996307295,2007525821,13,21,True,198.0,0.0,5500.793951994835,baseline,5.158566600002814
77.0,17,0,4,0,1055.0,211,20856.518102040744,4171.303620408148,legacy,False,random,422.71566310831906,2007525821,13,21,True,192.0,0.0,5495.303620408148,joint,1.0272772000025725
86.0,20,8,7,1,1110.0,222,20944.79784241256,4188.959568482512,legacy,False,random,429.9968898832702,2007525821,13,21,True,205.0,9.094947017729282e-13,5589.959568482513,clear_enroute,1.918991200000164
83.0,19,6,6,1,1085.0,217,20902.77500023138,4180.5550000462745,legacy,False,random,426.5811538497136,2007525821,13,21,True,197.0,1.8189894035458565e-12,5545.555000046276,clear_once,1.4760437999939313
101.0,23,,7,2,1010.0,202,23029.98875169409,4605.997750338817,legacy,False,random,368.81235939617613,2007525822,16,20,True,184.0,9.094947017729282e-13,5900.997750338818,baseline,6.207720999998855
92.0,20,0,4,1,960.0,192,21479.7266301841,4295.945326036819,legacy,False,random,344.99658287730125,2007525822,16,18,True,172.0,9.094947017729282e-13,5519.94532603682,joint,0.9691904000064824
89.0,19,14,3,2,1015.0,203,21187.885401860218,4237.577080372045,legacy,False,random,345.2235675232529,2007525822,16,18,True,182.0,9.094947017729282e-13,5523.577080372046,clear_enroute,2.0640742000105092
86.0,18,9,2,1,1000.0,200,21363.2096177858,4272.641923557161,legacy,False,random,346.1651202223227,2007525822,16,18,True,180.0,1.8189894035458565e-12,5538.641923557163,clear_once,1.785208600005717
100.0,24,,10,1,985.0,197,23762.77622449555,4752.55524489911,legacy,False,random,429.75394606422213,2007525823,14,21,True,179.0,0.0,6016.55524489911,baseline,4.972606099996483
100.0,24,0,10,1,1040.0,208,23769.06618564211,4753.813237128422,legacy,False,random,434.48665979488726,2007525823,14,21,True,189.0,0.0,6082.813237128422,joint,0.8296853000065312
106.0,26,13,12,3,1190.0,238,25492.7399666111,5098.5479933222205,legacy,False,random,472.32485666587297,2007525823,14,21,True,218.0,9.094947017729282e-13,6612.547993322221,clear_enroute,2.312896899995394
82.0,18,8,4,1,1120.0,224,23538.985531258255,4707.797106251649,legacy,False,random,436.914079017975,2007525823,14,21,True,207.0,9.094947017729282e-13,6116.79710625165,clear_once,1.8953199999959907
104.0,24,,8,2,855.0,171,22118.198411670215,4423.639682334043,legacy,False,random,346.22748014587773,2007525824,16,15,True,157.0,9.094947017729282e-13,5539.639682334044,baseline,6.982499599995208
89.0,19,0,3,0,985.0,197,24532.486493100387,4906.497298620076,legacy,False,random,384.9685811637548,2007525824,16,20,True,179.0,0.0,6159.497298620076,joint,0.7224003000010271
89.0,19,13,3,0,950.0,190,19283.650587479504,3856.7301174959007,legacy,False,random,316.9831323434937,2007525824,16,16,True,176.0,-1.8189894035458565e-12,5071.730117495899,clear_enroute,1.8569841999997152
86.0,18,9,2,0,935.0,187,20025.793770873843,4005.158754174769,legacy,False,random,324.8849221359231,2007525824,16,16,True,172.0,9.094947017729282e-13,5198.1587541747695,clear_once,1.6237652999989223
89.0,19,,3,0,780.0,156,21220.799320098777,4244.159864019754,legacy,False,random,328.25999150123465,2007525825,16,17,True,139.0,0.0,5252.159864019754,baseline,10.296469399996568
80.0,16,0,0,0,745.0,149,17241.25996308845,3448.2519926176906,legacy,False,random,275.26574953860575,2007525825,16,15,True,131.0,1.8189894035458565e-12,4404.251992617692,joint,1.1050975999969523
89.0,19,10,3,1,615.0,123,17188.178712829394,3437.63574256588,legacy,False,random,265.78973391036754,2007525825,16,10,True,111.0,9.094947017729282e-13,4252.635742565881,clear_enroute,2.2221687999990536
89.0,19,6,3,1,595.0,119,17172.272959575286,3434.454591915058,legacy,False,random,264.15341199469117,2007525825,16,10,True,108.0,9.094947017729282e-13,4226.454591915059,clear_once,2.070814099992276
78.0,16,,1,0,1140.0,228,24141.4050463117,4828.28100926234,legacy,False,random,416.9520672841558,2007525826,15,21,True,208.0,-2.7284841053187847e-12,6254.281009262338,baseline,7.181982900001458
78.0,16,0,1,0,1010.0,202,22691.76521648856,4538.353043297712,legacy,False,random,387.42353621984745,2007525826,15,21,True,185.0,-9.094947017729282e-13,5811.353043297711,joint,1.0634427999902982
90.0,20,16,5,1,1120.0,224,22103.46120821608,4420.692241643217,legacy,False,random,389.246149442881,2007525826,15,21,True,208.0,-1.8189894035458565e-12,5838.692241643215,clear_enroute,3.536343500003568
81.0,17,10,2,0,1045.0,209,21916.015508582594,4383.20310171652,legacy,False,random,379.946873447768,2007525826,15,21,True,190.0,0.0,5699.20310171652,clear_once,2.7387142999941716
66.0,14,,2,0,1290.0,258,23954.14256241877,4790.828512483753,legacy,False,random,532.3190427069794,2007525827,12,21,True,241.0,0.0,6387.828512483753,baseline,4.034628300010809
66.0,14,0,2,0,1255.0,251,22640.44489956323,4528.088979912644,legacy,False,random,506.7574149927204,2007525827,12,21,True,232.0,0.0,6081.088979912644,joint,0.817956700004288
60.0,12,12,0,0,1315.0,263,22510.877454289966,4502.175490857992,legacy,False,random,509.9312909048326,2007525827,12,21,True,242.0,-9.094947017729282e-13,6119.1754908579915,clear_enroute,1.7195741000032285
60.0,12,7,0,0,1270.0,254,22502.900974557506,4500.580194911501,legacy,False,random,505.2150162426251,2007525827,12,21,True,232.0,0.0,6062.580194911501,clear_once,1.303651499998523
81.0,17,,2,0,975.0,195,21561.804225938602,4312.360845187723,legacy,False,random,369.75738967918153,2007525828,15,21,True,178.0,0.0,5546.360845187723,baseline,6.684459399999469
90.0,20,0,5,1,1125.0,225,22403.984265547682,4480.796853109537,legacy,False,random,393.58645687396904,2007525828,15,21,True,208.0,-9.094947017729282e-13,5903.796853109536,joint,1.2363815999997314
84.0,18,12,3,1,1205.0,241,22222.916325986545,4444.58326519731,legacy,False,random,397.2388843464874,2007525828,15,21,True,225.0,9.094947017729282e-13,5958.5832651973105,clear_enroute,2.3863838000106625
81.0,17,9,2,1,1175.0,235,22223.44593010856,4444.689186021711,legacy,False,random,394.57927906811426,2007525828,15,21,True,218.0,2.7284841053187847e-12,5918.689186021714,clear_once,1.8798247999948217
83.0,19,,6,1,1145.0,229,20398.42231684811,4079.684463369621,legacy,False,random,424.5911125668939,2007525829,13,21,True,212.0,0.0,5519.684463369621,baseline,5.359727400005795
71.0,15,0,2,0,1190.0,238,20261.941376265902,4052.3882752531795,legacy,False,random,425.4144827117831,2007525829,13,21,True,217.0,9.094947017729282e-13,5530.38827525318,joint,0.8221999000088545
74.0,16,6,3,0,1215.0,243,20174.48908868906,4034.897817737813,legacy,False,random,426.8382936721394,2007525829,13,21,True,225.0,-9.094947017729282e-13,5548.897817737812,clear_enroute,1.4499729000090156
74.0,16,6,3,0,1215.0,243,20174.48908868906,4034.897817737813,legacy,False,random,426.8382936721394,2007525829,13,21,True,225.0,-9.094947017729282e-13,5548.897817737812,clear_once,1.5008463999984087
85.0,19,,5,1,915.0,183,21930.626384095358,4386.125276819071,legacy,False,random,396.5089483442194,2007525830,14,21,True,165.0,9.094947017729282e-13,5551.125276819072,baseline,6.687512600008631
73.0,15,0,1,0,925.0,185,21063.04357509532,4212.608715019063,legacy,False,random,383.9720510727903,2007525830,14,21,True,165.0,9.094947017729282e-13,5375.608715019064,joint,0.9455420000012964
79.0,17,7,3,0,975.0,195,20693.120202209662,4138.624040441932,legacy,False,random,383.2588600315666,2007525830,14,21,True,173.0,0.0,5365.624040441932,clear_enroute,1.6178295999998227
79.0,17,6,3,0,975.0,195,20707.053010588985,4141.410602117797,legacy,False,random,383.4579001512712,2007525830,14,21,True,173.0,0.0,5368.410602117797,clear_once,1.6757759000029182
81.0,17,,2,1,1205.0,241,25146.37430391295,5029.2748607825915,legacy,False,random,435.81832405217267,2007525831,15,21,True,222.0,-1.8189894035458565e-12,6537.27486078259,baseline,4.63752220000606
78.0,16,0,1,0,1225.0,245,21703.372071809797,4340.674414361959,legacy,False,random,391.5116276241307,2007525831,15,21,True,229.0,1.8189894035458565e-12,5872.674414361961,joint,0.9657342999998946
78.0,16,14,1,0,1280.0,256,21374.387469550078,4274.877493910017,legacy,False,random,391.2584995940012,2007525831,15,21,True,236.0,9.094947017729282e-13,5868.877493910018,clear_enroute,2.2521420999983093
84.0,18,9,3,0,1290.0,258,21539.734490837694,4307.946898167539,legacy,False,random,394.72979321116935,2007525831,15,21,True,239.0,9.094947017729282e-13,5920.94689816754,clear_once,1.6140730999904918
76.0,18,,7,1,1310.0,262,20868.795789461477,4173.759157892295,legacy,False,random,527.7053779902086,2007525832,11,21,True,245.0,0.0,5804.759157892295,baseline,5.2567482000013115
76.0,18,0,7,1,1330.0,266,20868.795789461477,4173.759157892295,legacy,False,random,529.8871961720268,2007525832,11,21,True,249.0,0.0,5828.759157892295,joint,0.7386322999955155
70.0,16,8,5,1,1450.0,290,20455.355711418622,4091.0711422837253,legacy,False,random,535.1882856621569,2007525832,11,21,True,276.0,9.094947017729282e-13,5887.071142283726,clear_enroute,1.222612699988531
70.0,16,7,5,1,1440.0,288,20450.766272229135,4090.153254445828,legacy,False,random,534.0139322223481,2007525832,11,21,True,274.0,9.094947017729282e-13,5874.153254445829,clear_once,1.0924655999988317
82.0,18,,4,2,1120.0,224,22274.02232215502,4454.804464431002,legacy,False,random,418.84317603078586,2007525833,14,21,True,207.0,0.0,5863.804464431002,baseline,6.027887400006875
82.0,18,0,4,2,1165.0,233,22265.689119074465,4453.137823814892,legacy,False,random,422.50984455820657,2007525833,14,21,True,215.0,0.0,5915.137823814892,joint,0.8373064000043087
88.0,20,12,6,1,1160.0,232,21090.419915852537,4218.083983170508,legacy,False,random,405.86314165503615,2007525833,14,21,True,216.0,-1.8189894035458565e-12,5682.083983170506,clear_enroute,1.9193940000113798
88.0,20,8,6,1,1140.0,228,21056.10719997644,4211.221439995286,legacy,False,random,403.6586742853776,2007525833,14,21,True,212.0,0.0,5651.221439995286,clear_once,1.828175899994676
74.0,16,,3,0,1155.0,231,21209.223933492915,4241.844786698581,legacy,False,random,437.3726758998909,2007525834,13,21,True,215.0,9.094947017729282e-13,5685.844786698582,baseline,6.240084999997634
74.0,16,0,3,0,1190.0,238,20530.25733137808,4106.051466275615,legacy,False,random,430.15780509812424,2007525834,13,21,True,222.0,0.0,5592.051466275615,joint,0.7843209999991814
74.0,16,12,3,0,1260.0,252,20070.72679895858,4014.1453597917166,legacy,False,random,429.395796907055,2007525834,13,21,True,234.0,-1.8189894035458565e-12,5582.145359791715,clear_enroute,1.7703420000034384
71.0,15,10,2,0,1245.0,249,20478.38418011548,4095.6768360230967,legacy,False,random,434.05206430946896,2007525834,13,21,True,231.0,0.0,5642.676836023096,clear_once,1.6965322000032756
68.0,14,,1,0,1070.0,214,20258.0420030966,4051.6084006193187,legacy,False,random,414.20064620148617,2007525835,13,21,True,195.0,1.8189894035458565e-12,5384.6084006193205,baseline,7.280928100008168
68.0,14,0,1,0,1095.0,219,20265.128272866412,4053.025654573281,legacy,False,random,416.69428112102173,2007525835,13,21,True,201.0,1.8189894035458565e-12,5417.025654573283,joint,0.8598452000005636
77.0,17,13,4,1,1220.0,244,20277.977731905863,4055.595546381173,legacy,False,random,429.0458112600903,2007525835,13,21,True,225.0,9.094947017729282e-13,5577.595546381174,clear_enroute,2.1071997999970336
74.0,16,8,3,1,1170.0,234,20275.19478352041,4055.0389567040825,legacy,False,random,424.3106889772372,2007525835,13,21,True,217.0,1.8189894035458565e-12,5516.038956704084,clear_once,1.686395500000799
89.0,21,,8,2,1195.0,239,24819.998630856182,4963.999726171235,legacy,False,random,497.69228662855664,2007525836,13,21,True,222.0,9.094947017729282e-13,6469.999726171236,baseline,6.533052900005714
68.0,14,0,1,0,1305.0,261,23634.24742980612,4726.849485961225,legacy,False,random,487.83457584317114,2007525836,13,21,True,242.0,0.0,6341.849485961225,joint,1.269728600003873
65.0,13,14,0,0,1460.0,292,22678.545985754485,4535.709197150898,legacy,False,random,486.9007074731459,2007525836,13,21,True,269.0,-9.094947017729282e-13,6329.709197150897,clear_enroute,2.3186164000071585
68.0,14,8,1,0,1405.0,281,23595.15333862281,4719.030667724564,legacy,False,random,496.46389751727406,2007525836,13,21,True,262.0,-1.8189894035458565e-12,6454.030667724563,clear_once,1.8883510000014212
78.0,16,,1,0,1215.0,243,24003.9324392447,4800.786487848939,legacy,False,random,421.385765856596,2007525837,15,21,True,227.0,9.094947017729282e-13,6320.78648784894,baseline,4.17023179998796
75.0,15,0,0,0,1235.0,247,22946.613406946224,4589.322681389244,legacy,False,random,408.48817875928285,2007525837,15,21,True,228.0,-1.8189894035458565e-12,6127.3226813892425,joint,0.8379529000085313
78.0,16,15,1,0,1360.0,272,23018.543523071337,4603.708704614266,legacy,False,random,419.84724697428436,2007525837,15,21,True,256.0,-9.094947017729282e-13,6297.708704614265,clear_enroute,2.0357748000096763
75.0,15,9,0,0,1310.0,262,22942.710094310783,4588.5420188621565,legacy,False,random,414.70280125747706,2007525837,15,21,True,247.0,-9.094947017729282e-13,6220.542018862156,clear_once,1.7388581999985036
73.0,15,,1,0,1110.0,222,22125.210190124428,4425.042038024885,legacy,False,random,415.0744312874918,2007525838,14,21,True,203.0,0.0,5811.042038024885,baseline,4.3781738000107
76.0,16,0,2,0,1160.0,232,22141.251728749492,4428.250345749898,legacy,False,random,419.7321675535641,2007525838,14,21,True,212.0,0.0,5876.250345749898,joint,0.6548906000098214
91.0,21,14,7,1,1250.0,250,22142.574550550078,4428.514910110016,legacy,False,random,428.465350722144,2007525838,14,21,True,229.0,0.0,5998.514910110016,clear_enroute,1.6287923000054434
79.0,17,9,3,0,1220.0,244,22033.36362377263,4406.672724754527,legacy,False,random,423.6909089110376,2007525838,14,21,True,226.0,-9.094947017729282e-13,5931.672724754526,clear_once,1.4665710999979638
58.0,12,,1,0,1470.0,294,26109.529800993576,5221.905960198715,legacy,False,random,638.3550872907922,2007525839,11,21,True,272.0,-9.094947017729282e-13,7021.905960198714,baseline,3.7536034999939147
61.0,13,0,2,1,1450.0,290,25576.44633413804,5115.289266827608,legacy,False,random,627.117206075237,2007525839,11,21,True,272.0,0.0,6898.289266827608,joint,0.610061899991706
70.0,16,12,5,1,1570.0,314,22595.56385604659,4519.112771209317,legacy,False,random,586.6466155644833,2007525839,11,21,True,294.0,0.0,6453.112771209317,clear_enroute,1.6091585000103805
61.0,13,6,2,0,1530.0,306,22512.96955969232,4502.593911938462,legacy,False,random,580.0539919944056,2007525839,11,21,True,287.0,-9.094947017729282e-13,6380.593911938461,clear_once,1.3188398999918718
204.0,60,,48,1,1410.0,282,28071.050005048313,5614.210001009665,legacy,False,random,624.100833417472,2007525840,12,21,True,261.0,0.0,7489.210001009665,baseline,3.818599699996412
210.0,62,0,50,1,1290.0,258,27269.789494203782,5453.957898840757,legacy,False,random,599.4131582367298,2007525840,12,21,True,239.0,1.8189894035458565e-12,7192.957898840758,joint,0.6071907000005012
390.0,122,14,110,2,1405.0,281,27692.560010659185,5538.512002131835,legacy,False,random,632.7093335109862,2007525840,12,21,True,259.0,-9.094947017729282e-13,7592.512002131834,clear_enroute,1.7221375000081025
390.0,122,8,110,2,1360.0,272,27635.788252770242,5527.157650554046,legacy,False,random,627.5131375461706,2007525840,12,21,True,253.0,9.094947017729282e-13,7530.157650554047,clear_once,1.39965530000336
79.0,17,,3,1,1170.0,234,24198.08815970089,4839.617631940177,legacy,False,random,450.25840228144114,2007525841,14,21,True,215.0,-9.094947017729282e-13,6303.617631940176,baseline,5.161711999986437
79.0,17,0,3,2,1225.0,245,22982.788037881277,4596.557607576255,legacy,False,random,437.46840054116103,2007525841,14,21,True,224.0,0.0,6124.557607576255,joint,0.8854680000076769
88.0,20,16,6,2,1300.0,260,22166.62928080912,4433.325856161822,legacy,False,random,432.8089897258443,2007525841,14,21,True,238.0,-1.8189894035458565e-12,6059.32585616182,clear_enroute,1.9780037999880733
85.0,19,11,5,2,1275.0,255,22136.428987651863,4427.2857975303705,legacy,False,random,430.1632712521693,2007525841,14,21,True,235.0,0.0,6022.2857975303705,clear_once,1.6116081000072882
63.0,13,,1,0,1245.0,249,25952.461392328285,5190.4922784656555,legacy,False,random,560.7076898721381,2007525842,12,21,True,230.0,1.8189894035458565e-12,6728.492278465657,baseline,4.669897399988258
69.0,15,0,3,1,1195.0,239,24060.114337323444,4812.02286746469,legacy,False,random,524.5019056220576,2007525842,12,21,True,218.0,1.8189894035458565e-12,6294.022867464691,joint,0.958330900000874
69.0,15,7,3,1,1255.0,251,24128.96136067248,4825.792272134497,legacy,False,random,531.9826893445414,2007525842,12,21,True,234.0,0.0,6383.792272134497,clear_enroute,1.574340699997265
69.0,15,6,3,1,1245.0,249,24143.973793790552,4828.794758758111,legacy,False,random,531.1495632298426,2007525842,12,21,True,231.0,0.0,6373.794758758111,clear_once,1.2730625999975018
90.0,20,15,5,1,1240.0,248,22900.27578593764,4580.055157187528,legacy,False,random,409.00367714583524,2007525743,15,21,True,225.0,9.094947017729282e-13,6135.0551571875285,neighborhood,2.2444225999934133
93.0,21,0,6,1,1175.0,235,24119.17861488795,4823.83572297759,legacy,False,random,420.72238153183935,2007525743,15,21,True,219.0,0.0,6310.83572297759,neighborhood_joint,1.0263271000003442
59.0,13,8,3,0,1515.0,303,20285.89904360575,4057.1798087211496,legacy,False,random,591.9179808721151,2007525744,10,21,True,288.0,9.094947017729282e-13,5919.179808721151,neighborhood,1.172135500004515
53.0,11,0,1,0,1475.0,295,20762.70737387694,4152.541474775389,legacy,False,random,595.5541474775388,2007525744,10,21,True,275.0,-1.8189894035458565e-12,5955.5414747753875,neighborhood_joint,0.9659692999994149
62.0,14,8,4,1,1380.0,276,20624.62343782659,4124.924687565318,legacy,False,random,582.7924687565318,2007525745,10,21,True,261.0,0.0,5827.924687565318,neighborhood,1.6378326999983983
53.0,11,0,1,0,1285.0,257,20415.80715283188,4083.1614305663747,legacy,False,random,566.1161430566374,2007525745,10,21,True,240.0,-9.094947017729282e-13,5661.161430566374,neighborhood_joint,0.6994625999941491
61.0,13,12,2,1,1450.0,290,22483.54017595067,4496.708035190132,legacy,False,random,570.2461850172848,2007525746,11,21,True,265.0,0.0,6272.708035190132,neighborhood,1.3874133999925107
58.0,12,0,1,1,1350.0,270,23432.49093366901,4686.498186733802,legacy,False,random,576.7725624303456,2007525746,11,21,True,250.0,0.0,6344.498186733802,neighborhood_joint,0.6435856999887619
86.0,20,11,7,2,1325.0,265,21679.21559697268,4335.843119394537,legacy,False,random,461.14177841496416,2007525747,13,21,True,248.0,-2.7284841053187847e-12,5994.843119394534,neighborhood,2.0493254000029992
80.0,18,0,5,1,1210.0,242,22847.1964762272,4569.439295245442,legacy,False,random,467.956868865034,2007525747,13,21,True,224.0,0.0,6083.439295245442,neighborhood_joint,1.0324968999921111
78.0,16,13,1,0,1080.0,216,21848.407280597356,4369.681456119472,legacy,False,random,381.64543040796485,2007525748,15,21,True,197.0,0.0,5724.681456119472,neighborhood,2.240180099994177
78.0,16,0,1,0,1025.0,205,21912.38915151619,4382.477830303239,legacy,False,random,378.2318553535491,2007525748,15,21,True,188.0,-1.8189894035458565e-12,5673.477830303237,neighborhood_joint,0.9565644999966025
62.0,14,8,4,1,1480.0,296,21970.081694342272,4394.016338868454,legacy,False,random,621.5016338868453,2007525749,10,21,True,279.0,-9.094947017729282e-13,6215.016338868453,neighborhood,1.3829565000050934
50.0,10,0,0,0,1430.0,286,22929.448728909378,4585.889745781876,legacy,False,random,632.9889745781877,2007525749,10,21,True,264.0,1.8189894035458565e-12,6329.8897457818775,neighborhood_joint,0.7666824999905657
71.0,15,14,2,0,1280.0,256,23792.367148644422,4758.473429728883,legacy,False,random,487.9594945945295,2007525750,13,21,True,234.0,0.0,6343.473429728883,neighborhood,1.8575198999897111
68.0,14,0,1,1,1205.0,241,20975.355798421548,4195.071159684308,legacy,False,random,437.8516276680236,2007525750,13,21,True,224.0,-1.8189894035458565e-12,5692.071159684307,neighborhood_joint,0.7672241000109352
93.0,21,10,6,1,1175.0,235,22211.926414431287,4442.385282886258,legacy,False,random,395.42568552575045,2007525751,15,21,True,221.0,-1.8189894035458565e-12,5931.385282886256,neighborhood,1.5509566000109771
81.0,17,0,2,0,1180.0,236,25426.166826746714,5085.2333653493415,legacy,False,random,437.3488910232894,2007525751,15,21,True,214.0,0.0,6560.2333653493415,neighborhood_joint,0.910147299990058
61.0,13,7,2,0,1325.0,265,19939.764133686025,3987.952826737205,legacy,False,random,510.9957115215641,2007525752,11,21,True,247.0,0.0,5620.952826737205,neighborhood,1.0048711999988882
58.0,12,0,1,0,1310.0,262,21779.643216072036,4355.928643214408,legacy,False,random,542.5389675649462,2007525752,11,21,True,244.0,9.094947017729282e-13,5967.928643214409,neighborhood_joint,0.6542635000078008
61.0,13,16,2,1,1565.0,313,21383.691220189092,4276.73824403782,legacy,False,random,563.6125676398019,2007525753,11,21,True,297.0,9.094947017729282e-13,6199.738244037821,neighborhood,1.4067253999965033
61.0,13,0,2,1,1315.0,263,21169.964352938063,4233.992870587614,legacy,False,random,532.3629882352376,2007525753,11,21,True,246.0,0.0,5855.992870587614,neighborhood_joint,0.6389921999943908
78.0,18,10,6,2,1265.0,253,21045.628254230138,4209.125650846027,legacy,False,random,482.34380423716897,2007525754,12,21,True,236.0,0.0,5788.125650846027,neighborhood,1.3796513999986928
81.0,19,0,7,1,1260.0,252,24451.213145435748,4890.24262908715,legacy,False,random,538.5202190905958,2007525754,12,21,True,231.0,0.0,6462.24262908715,neighborhood_joint,0.7311133000039263
71.0,15,15,2,1,1450.0,290,21351.149354933164,4270.229870986633,legacy,False,random,466.47922084512567,2007525755,13,21,True,273.0,9.094947017729282e-13,6064.229870986634,neighborhood,1.8323662000038894
71.0,15,0,2,0,1385.0,277,22051.67621890147,4410.335243780293,legacy,False,random,471.17963413694565,2007525755,13,21,True,259.0,0.0,6125.335243780293,neighborhood_joint,0.864616599996225
87.0,19,14,4,0,1150.0,230,21599.369152929925,4319.873830585983,legacy,False,random,384.32492203906565,2007525756,15,21,True,208.0,1.8189894035458565e-12,5764.873830585985,neighborhood,1.7754964999912772
84.0,18,0,3,0,1130.0,226,22899.492168092125,4579.898433618426,legacy,False,random,399.99322890789506,2007525756,15,21,True,206.0,0.0,5999.898433618426,neighborhood_joint,0.9062279999925522
61.0,13,10,2,0,1430.0,286,20945.986743650938,4189.197348730187,legacy,False,random,540.3815771572898,2007525757,11,21,True,264.0,1.8189894035458565e-12,5944.197348730188,neighborhood,1.284141099997214
